source,target,transaction_type,amount,hash,timeStamp,label
0xc84cf3277549845d6a6ba7e761d2fdfa56663546,0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7,normal_eth,0.162228584278727,0x1991628a3552d60c49f9a552ef461aa115d4c0a1d706a1f1e25ece23c941ca73,1628802905,candidate_layering
