source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1195.0973729521,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x6a5360344b3e479fbbff122742a37a96d21f4d3f648f14cd98269468cd518212,1631312701,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1164.7442299107,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xfd7dabb0b777cd2cff9402a9b72b796aac8805e43e5257be90789b2255197ae7,1631312886,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,674.9921345166,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xdeea58b3903fd3cfbb777d9bae80437fa770577b90bdff94200942024d60532f,1631313086,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1008.5117233278,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x68b97314be986eaffe4aae8edb87957653754867564833b8a3248022b2391af8,1631313684,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,509.5621567617,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x2518108c3d58289a80150f5cac33ab6c85e8c04c6b3a960208369904172a58a2,1631314013,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,581.0392094432,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xb1412678d964440e1df2a5b34ec2a9936edb2ae647da82083fa95364dda97c83,1631314443,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x55eb58655f8202ff839487886fedba2a1eb7b2d7,erc20,0.3060546179674341,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1acef6dd8b8ec2201fd64eda910a8c0771a09458f61890923fc61efb8c9de449,1631317079,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x5aa3393e361c2eb342408559309b3e873cd876d6,erc20,0.32713210802653947,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc411cd912ad569fce15d9b1b5c6662a9796ecd4deca9fe27a675a3bd19c545ab,1631317389,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xdfee68a9adb981cd08699891a11cabe10f25ec44,erc20,0.22951871462687562,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0ea133c65aeda7df0afb09d5e4f74a20bc0ed1124a333f0992257017ce3aed37,1631324035,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x0000000000d41c96294ccdac8612bdfe29c641af,erc20,0.455694107178026,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3ef435eac2dcd39434352cc62199a309efa5f0409fe5f8f19660761ea861e2d1,1631329211,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,erc20,0.4925226584989005,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x44ef3d4c8ad41f937abc9563a95bb4aa032b0b9b171db027332a4f04e7008778,1631343447,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,587.8406016261,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x96471dc3751830f236852b8dc0f3336df0216cbf6243532cb42b13bd7b554452,1631349547,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1044.1944809596,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x2a80a76c1e41baf15d3174ca64fed560b2dbe272d1cee94a6c8ac324c3711cf4,1631353564,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,810.6070700834,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xf20158f740212eca2fe412983410bf4fc74bf30212e8bf0f88f52c3af4681616,1631353928,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x0000000000d41c96294ccdac8612bdfe29c641af,erc20,0.9107895456485698,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7828d0a1dad693933ec6240018664f1ca8096561dd6a0205f75b596c5c2579aa,1631355021,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,erc20,0.37432436366357097,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x980b4eeb686846db509490e38dd23136fb2cd546728099d149a352f64d82fba1,1631355464,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1255.8163234393,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x0fb61d1517f180c853195b37bf3720e205ae5a43904b61d4a923de2cd1f74c2b,1631355464,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,erc20,0.9269265887095486,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6a816bb6ada8df44a4a80d284f250c41c034bef230f8b4e6ba6ad1748eff3840,1631361432,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,2044.6659672543,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xc2d4e68daa6e93fcae5567c2f422c253905b4d918f97d5349780986ce7e82a87,1631374415,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,erc20,0.9921480446972056,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x124579078867c44aa3c6c63f97dd8373aede46ad9c498e120a4911b5926c29c3,1631378256,candidate_layering
