source,target,transaction_type,amount,hash,timeStamp,label,tokenSymbol,contractAddress
0x439c0da3061ef171090e8a723f930bb14bea509c,0x722122df12d4e14e13ac3b6895a86e84145b6967,normal_eth,10.0,0xe17295e99e5078240d2c0a195391c4d9368399b510c48a86da5a51f190d62146,1635606730,candidate_layering,,
0x439c0da3061ef171090e8a723f930bb14bea509c,0x722122df12d4e14e13ac3b6895a86e84145b6967,normal_eth,1.0,0xe16948ed680ac78e91e34877d2ac6968cb1ac5a4ee05df3eae25aa859261fb49,1635607463,candidate_layering,,
0x439c0da3061ef171090e8a723f930bb14bea509c,0x722122df12d4e14e13ac3b6895a86e84145b6967,normal_eth,1.0,0xd1a33df6a46564ace3d85b7a6cd2d707c35984390897c6f0f54f8e39ad159e3c,1635607710,candidate_layering,,
0x439c0da3061ef171090e8a723f930bb14bea509c,0x722122df12d4e14e13ac3b6895a86e84145b6967,normal_eth,1.0,0x174e287c2dc1167baf7d20fca50515d0c4649598f0812877dd913f86201157d9,1635609551,candidate_layering,,
0x439c0da3061ef171090e8a723f930bb14bea509c,0xd93847e7b31b45021d7e90732b829bd6181f8c5f,normal_eth,0.3,0x0d33f902519902c337cd4502210cc6aec762db6d3e034ab443b3806656b0271b,1635613764,candidate_layering,,
0x439c0da3061ef171090e8a723f930bb14bea509c,0x9c479f89c3099c525a02e0a845b9a62c5351a3b8,normal_eth,1.79,0x5d6c6db9f098ad173ba517b8732ad89218d3ce40b1009203db528b9c0ca77cfc,1635622973,candidate_layering,,
0x439c0da3061ef171090e8a723f930bb14bea509c,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,erc20,746.884498,0x01ba1ad4be91c4c0001c93bb12609f8065a49c52399ef4874db96f9ea5046bcd,1635609397,candidate_layering,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x439c0da3061ef171090e8a723f930bb14bea509c,0x3069388b2c7e45a53ebb32c31bc3817304401d9e,erc20,1239258.016303146,0x93f7c7883ebc349f4f2d6194b2622d5026d922b5e9bbb3dc9505bc8670113fb5,1635613632,candidate_layering,ANKH,0x507586012a126421c3669a64b8393fffa9c44462
