source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x4960b83719cbd574d131798402b837957b9dc1e3,0xd6570996718e0572e9eee21e1fdf55f052355f7388cdc1a74b82be6b9c6edccc,1457417978,candidate_layering
0x0000000000000000000000000000000000000000,0xb4dc9089f01c113bbff96ba80cfea15348a65c02,erc20,60000000000.0,CIC,0xb4dc9089f01c113bbff96ba80cfea15348a65c02,0x809b85e23c4ebd380880e6d87c1d70aff3de6eda0f3a8658646e8ebf0195c697,1457459450,candidate_layering
0x0000000000000000000000000000000000000000,0x0a48296f7631708c95d2b74975bc4ab88ac1392a,erc20,13.37,MEOW,0x2451e27f270d60134ac858209b536fbfdb22a5a1,0x3d3b94f195519753e5a481313d38672ebc09461a630cfe09d47279e1e30bfd8a,1457565945,candidate_layering
0x0000000000000000000000000000000000000000,0xb588b628deba2483483da4b111bac0b281ff9534,erc20,133.7,BT1,0xa20f3e3f9ec68f6cd27d3cd20723f929a8a5db51,0xcc4eb383cdda84c27cc1f40aa27739cd90d64995166705824221cc83bdbef82b,1457668349,candidate_layering
0x0000000000000000000000000000000000000000,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,erc20,133.7,BT1,0xa20f3e3f9ec68f6cd27d3cd20723f929a8a5db51,0xff1f3cac4fd8670058f5ac65e6416c3bf0dc2193cb0a256f8440cb661c92fd5d,1457668907,candidate_layering
0x0000000000000000000000000000000000000000,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,erc20,1333.6,BT1,0xa20f3e3f9ec68f6cd27d3cd20723f929a8a5db51,0x007fa6c90f77a6b0b6cd9a4e70dfb62ce973087fb96f65d19a85676be5db3e39,1457671526,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,133.7,BT3,0xe82ff289b310b9a3a0652c46f8835d533c5a9bf4,0x1c935d422c55943658c53d5b4c04eb51216f9cd1765da915269dc38604d6f16d,1457679668,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,133.7,BT3,0xe82ff289b310b9a3a0652c46f8835d533c5a9bf4,0xa7122db9efec7763a9e05865a6ccdb645336a5f1d2f133c24031533201c8d1a0,1457680997,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,133.7,BT5,0xb961c8a2724d3e14cbb995b94013b0464fd307fa,0x740d12143462503ed69a20f664a0e189c74f479b2cc91f5ae09b122db4f93897,1457681693,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,133.7,BT7,0x49d59b709172cceeb88746fc79582f6994e16992,0x446f7f9b84d8ea748fe2e4619b0e4544c7be77432a9fd2f9c94a51b09f01c6e6,1457682008,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,133.7,BT8,0xb2f237e045c261b519ed772f4a51d3b0c20a64e7,0x4edaec18da0b9dd8339b022350daec553ba302dc296fe76ef9438ccc8f64ec6e,1457682499,candidate_layering
0x0000000000000000000000000000000000000000,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,erc20,133.7,BT8,0xb2f237e045c261b519ed772f4a51d3b0c20a64e7,0xbde1f6d14f204afbf9caa31175f1b05fcf18ea2f96a7ef709b4365ad670d7b01,1457682635,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,1337.0,BT9,0xd253bd5c53d343a912281f2691902acced82963f,0x83be0253129edbfe4dc3dad2063191f1038388c7421cc338475e3394541d1946,1457683360,candidate_layering
0x0000000000000000000000000000000000000000,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,erc20,1337.0,BT9,0xd253bd5c53d343a912281f2691902acced82963f,0x1cc12e17e43dc111645c0bb78eaeca54fe76aca1442056a32e9a28ae10865c00,1457683436,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,1337.0,BT9,0xd253bd5c53d343a912281f2691902acced82963f,0x2f2c3e8fa0568cacee3be4ba62af99bf979053657fdb554b5d59d4c58f0643eb,1457683798,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,13370.0,BT10,0x4112759718a38911ccdb24c58be0a01a46ef8d82,0x52250a69d476a916a8a4c930a8bcd9bcf07a1a359853f025dadffd141955b7b6,1457683883,candidate_layering
0x0000000000000000000000000000000000000000,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,erc20,13370.0,BT10,0x4112759718a38911ccdb24c58be0a01a46ef8d82,0x8a0db095f4c1c5a6e7255752f5a9cb92922be58f8a1d9d0c0add4de38a5cfa42,1457683968,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,1337.0,BT11,0xfe38b818b34f901b64fa6c59f86d4c012160a7d8,0x1abcabaebcc953ebf29a49c7a77cfa7d628e7d23358ea1b3d00a85a40914c8a2,1457742037,candidate_layering
0x0000000000000000000000000000000000000000,0x1f650be17f591dc67e502d6fb56deea7a94e4c72,erc20,1337.0,BT12,0xe4d9622497d3eace0e019f272f0061b6c1081fe8,0xf717208993745a5564c08e701c3c8a04f843e20f8da6b598c1e0d6004c05fc63,1457814482,candidate_layering
0x0000000000000000000000000000000000000000,0xbc73f7b1ca3b773b34249ada2e2c8a9274cc17c2,erc20,0.24,eR,0x4258de016d888cb44add23f37ef4d1659926f7bc,0xe57bd82ece47df23f7e6f474a1ce3dd9253780126b1aa11b69f1a7f1cf218e7d,1457817459,candidate_layering
0x0000000000000000000000000000000000000000,0xbc73f7b1ca3b773b34249ada2e2c8a9274cc17c2,erc20,43.76,eR,0x4258de016d888cb44add23f37ef4d1659926f7bc,0xd886b185cb0529800f5f4d53353dd9619dd83dcc299918454a4e8fd64fad94e4,1457817701,candidate_layering
0x0000000000000000000000000000000000000000,0x078146b6500f1314e2645bb90a2f2f238c812570,erc20,50.0, ,0xe1e22ddbff3d6ecc8e9a4ac5af8f9192b91c28dd,0x0cb26da5dce9f7bf6ef8de48bee5ca96dc827bd6372f4c9c84744ca20877d0ab,1457847812,candidate_layering
0x0000000000000000000000000000000000000000,0x685446cfff9a2eee12cdb898f2bc3a0e0796f588,erc20,50000000.0,DCT,0x6d4de8732d6d059decaabea0e792a28668d5dba4,0x60feafe14ce3d5f8856e20ff1455c4dcbdc2f141475f1d336656323dd3c943b5,1457970658,candidate_layering
0x0000000000000000000000000000000000000000,0x09629301deaf0a3a6c4b3973335c5b70eb6a697c,erc20,1337.0,BT12,0xe4d9622497d3eace0e019f272f0061b6c1081fe8,0xe3a6372cd57d7e6c1a18f1a905aa5e4e07538519466fc7238aea8bf6a4ec66bd,1457979653,candidate_layering
0x0000000000000000000000000000000000000000,0x3d4622e93725897d16ea14526ce1e5c7aa169323,erc20,5.0,,0x88f99761754c7c2d866c548ba65fadcbc4a84dd8,0xbeb9d1157eb6b85b91d3fd08a7f5e244b78f7de8a9093ad9155ebbd893e6cc63,1458032382,candidate_layering
