blockNumber,transactionIndex,timeStamp,hash,from,to,value,contractAddress,input,type,gas,gasUsed,traceId,isError,errCode
12377296,16,1620258047,0x1f3ee473830ab22c43e8258fb6559d74096b262f6858af364132d570fe4aebd8,0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,,0,0xa023cca9de8486d867e8b2f7bfd133a96455f850,,create,2631044,1884378,7_0,0,
