blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations,statusRep
12371865,1620186114,0x0737a5f81f0714c3ddbb063c5d40cd6d2c2b62c16a46c56bd3766cbe240af53d,613,0x7ffb031b58a07ab4a59b1fbdbe626373cd0b22a06d5e24fed1b99510c804be52,0x6c6bc977e13df9b0de53b251522280bb72383700,0x6b175474e89094c44da98b954eedeac495271d0f,0x11e4857bb9993a50c685a79afad4e6f65d518dda,4934900266531087481710,Dai Stablecoin,DAI,18,191,358243,41000000000,277476,10063238,deprecated,0xac9650d8,multicall(bytes[] data),13136175,1
12371865,1620186114,0x0737a5f81f0714c3ddbb063c5d40cd6d2c2b62c16a46c56bd3766cbe240af53d,613,0x7ffb031b58a07ab4a59b1fbdbe626373cd0b22a06d5e24fed1b99510c804be52,0x6c6bc977e13df9b0de53b251522280bb72383700,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x11e4857bb9993a50c685a79afad4e6f65d518dda,4962651117,USDC,USDC,6,191,358243,41000000000,277476,10063238,deprecated,0xac9650d8,multicall(bytes[] data),13136175,1
12371872,1620186195,0x97de50964129673d207e88ca7a5c095d158fa12f5c1b4cbdad60fe518d0d214e,614,0x308b0fc1a0f2b2035af1318080d6de2ea43e65a18ae80ef82b8cde79cc231d00,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c6bc977e13df9b0de53b251522280bb72383700,4926999999399573287540,Dai Stablecoin,DAI,18,205,208008,33000000000,186299,11620234,deprecated,0x219f5d17,increaseLiquidity(tuple params),13136168,1
12371872,1620186195,0x97de50964129673d207e88ca7a5c095d158fa12f5c1b4cbdad60fe518d0d214e,614,0x308b0fc1a0f2b2035af1318080d6de2ea43e65a18ae80ef82b8cde79cc231d00,0x11e4857bb9993a50c685a79afad4e6f65d518dda,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,5365912955,USDC,USDC,6,205,208008,33000000000,186299,11620234,deprecated,0x219f5d17,increaseLiquidity(tuple params),13136168,1
12373132,1620203006,0x9a1c51b0bffbf840948f3b6e3f3e495ba1cd3fa64854f9842c4236c4945f8910,14,0xbc8559209a0bd49a041ba5da5c07b3147120da1edb516dd515e5dae939576065,0x6c6bc977e13df9b0de53b251522280bb72383700,0x6b175474e89094c44da98b954eedeac495271d0f,0x0459b3fbf7c1840ee03a63ca4aa95de48322322e,164623843618300992390,Dai Stablecoin,DAI,18,172,262131,46000000000,195790,8709179,deprecated,0xc04b8d59,exactInput(tuple params),13134908,1
12373132,1620203006,0x9a1c51b0bffbf840948f3b6e3f3e495ba1cd3fa64854f9842c4236c4945f8910,14,0xbc8559209a0bd49a041ba5da5c07b3147120da1edb516dd515e5dae939576065,0xe592427a0aece92de3edee1f18e0157c05861564,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,164694492,USDC,USDC,6,172,262131,46000000000,195790,8709179,deprecated,0xc04b8d59,exactInput(tuple params),13134908,1
12375076,1620229396,0xe90dee2d2a229340a8c10b5e184334372a28b8be7c1567af8286248aff0c31d0,15,0x38edcf5fb7419427b6dbf48e5e454950ea88a84d4b4c4cd2e9367bc002311a40,0x3b8ccaa89fcd432f1334d35b10ff8547001ce3e5,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c6bc977e13df9b0de53b251522280bb72383700,4412664411784283831,Dai Stablecoin,DAI,18,191,424692,74000000000,383284,11472332,deprecated,0x88316456,mint(tuple params),13132964,1
12375076,1620229396,0xe90dee2d2a229340a8c10b5e184334372a28b8be7c1567af8286248aff0c31d0,15,0x38edcf5fb7419427b6dbf48e5e454950ea88a84d4b4c4cd2e9367bc002311a40,0x3b8ccaa89fcd432f1334d35b10ff8547001ce3e5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,5000000,USDC,USDC,6,191,424692,74000000000,383284,11472332,deprecated,0x88316456,mint(tuple params),13132964,1
12375470,1620234401,0x729bb208c844fe65025067a18755634797a2cc807e7233f3e7689af91ea4efd1,13,0x91befa0b13fce9ae61102c5106670665d0ae159dda38623bb7fe31f4ecf49adc,0xc148480a8eff5e6885ab0ac7905291dd11fd6499,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c6bc977e13df9b0de53b251522280bb72383700,58524726583894357418,Dai Stablecoin,DAI,18,117,530867,66080000000,464807,13571949,deprecated,0x88316456,mint(tuple params),13132570,1
12375470,1620234401,0x729bb208c844fe65025067a18755634797a2cc807e7233f3e7689af91ea4efd1,13,0x91befa0b13fce9ae61102c5106670665d0ae159dda38623bb7fe31f4ecf49adc,0xc148480a8eff5e6885ab0ac7905291dd11fd6499,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,60000000,USDC,USDC,6,117,530867,66080000000,464807,13571949,deprecated,0x88316456,mint(tuple params),13132570,1
